epsilon,num_pos_pairs,num_neg_pairs,num_triplets
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,334,306,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,463,480,0
0.1,480,512,0
0.1,480,512,0
0.1,332,319,0
0.1,296,114,0
0.1,348,336,0
0.1,480,512,0
0.1,480,512,0
0.1,463,448,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,270,64,0
0.1,480,512,0
0.1,480,512,0
0.1,465,464,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,348,320,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,338,324,0
0.1,480,512,0
0.1,467,464,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,395,385,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,294,122,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,472,480,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,438,416,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,468,480,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,474,480,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,270,64,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,375,368,0
0.1,0,0,0
0.1,291,114,0
0.1,480,512,0
0.1,322,314,0
0.1,480,512,0
0.1,480,512,0
0.1,466,434,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,466,480,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,15,16,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,276,81,0
0.1,480,512,0
0.1,270,174,0
0.1,480,512,0
0.1,0,0,0
0.1,443,415,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,392,373,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,436,416,0
0.1,480,512,0
0.1,480,512,0
0.1,268,51,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,1,7,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,160,51,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,470,508,0
0.1,0,0,0
0.1,344,195,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,265,48,0
0.1,480,512,0
0.1,480,512,0
0.1,315,242,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,497,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,496,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,428,384,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,331,116,0
0.1,473,451,0
0.1,480,512,0
0.1,480,512,0
0.1,369,320,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,297,128,0
0.1,480,512,0
0.1,472,480,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,285,84,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,285,96,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,281,114,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,1,16,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,479,483,0
0.1,480,512,0
0.1,480,504,0
0.1,0,0,0
0.1,358,314,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,265,80,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,451,464,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,331,218,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,419,392,0
0.1,363,346,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,460,458,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,431,419,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,497,0
0.1,436,432,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,278,92,0
0.1,480,512,0
0.1,0,0,0
0.1,480,511,0
0.1,480,512,0
0.1,293,140,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,431,432,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,475,496,0
0.1,480,512,0
0.1,480,512,0
0.1,255,32,0
0.1,0,0,0
0.1,462,468,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,29,19,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,484,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,414,416,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,409,400,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,399,397,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,350,352,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,468,493,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,143,68,0
0.1,480,512,0
0.1,480,512,0
0.1,334,293,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,505,0
0.1,0,0,0
0.1,0,0,0
0.1,273,67,0
0.1,13,16,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,450,450,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,343,336,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,420,400,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,478,496,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,479,496,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,449,432,0
0.1,476,496,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,475,496,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,8,1,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,507,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,326,296,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,255,32,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,499,0
0.1,382,396,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,469,480,0
0.1,480,512,0
0.1,352,230,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,293,112,0
0.1,382,362,0
0.1,480,512,0
0.1,339,336,0
0.1,480,512,0
0.1,480,512,0
0.1,396,387,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,449,447,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,455,450,0
0.1,480,512,0
0.1,0,0,0
0.1,451,470,0
0.1,323,164,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,455,460,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,159,0
0.1,480,512,0
0.1,350,336,0
0.1,466,438,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,318,175,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,255,32,0
0.1,464,368,0
0.1,480,501,0
0.1,480,282,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,478,439,0
0.1,381,130,0
0.1,467,493,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,305,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,359,321,0
0.1,0,0,0
0.1,0,0,0
0.1,479,496,0
0.1,145,50,0
0.1,0,0,0
0.1,473,482,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,426,418,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,426,406,0
0.1,270,309,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,453,464,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,400,414,0
0.1,480,512,0
0.1,0,0,0
0.1,470,496,0
0.1,447,442,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,316,320,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,446,423,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,475,496,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,472,408,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,454,451,0
0.1,480,483,0
0.1,318,304,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,477,487,0
0.1,480,512,0
0.1,480,512,0
0.1,391,357,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,471,506,0
0.1,398,384,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,282,80,0
0.1,480,512,0
0.1,480,512,0
0.1,378,352,0
0.1,480,512,0
0.1,480,512,0
0.1,306,176,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,352,352,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,493,0
0.1,0,0,0
0.1,0,0,0
0.1,463,480,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,472,496,0
0.1,480,512,0
0.1,478,495,0
0.1,472,495,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,270,64,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,452,445,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,475,455,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,4,5,0
0.1,410,417,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,377,382,0
0.1,279,47,0
0.1,474,413,0
0.1,286,69,0
0.1,480,512,0
0.1,283,250,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,340,109,0
0.1,474,480,0
0.1,480,512,0
0.1,424,374,0
0.1,480,512,0
0.1,330,128,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,82,50,0
0.1,282,245,0
0.1,479,496,0
0.1,472,509,0
0.1,477,480,0
0.1,480,512,0
0.1,480,512,0
0.1,321,136,0
0.1,480,512,0
0.1,0,0,0
0.1,441,411,0
0.1,480,512,0
0.1,480,512,0
0.1,412,387,0
0.1,272,66,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,14,5,0
0.1,270,272,0
0.1,480,154,0
0.1,465,466,0
0.1,471,484,0
0.1,349,341,0
0.1,272,272,0
0.1,480,504,0
0.1,480,512,0
0.1,291,97,0
0.1,0,0,0
0.1,279,115,0
0.1,479,482,0
0.1,303,103,0
0.1,285,82,0
0.1,480,382,0
0.1,324,304,0
0.1,255,32,0
0.1,480,486,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,448,259,0
0.1,470,476,0
0.1,480,512,0
0.1,480,512,0
0.1,334,320,0
0.1,468,480,0
0.1,480,512,0
0.1,467,469,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,509,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,500,0
0.1,93,54,0
0.1,480,499,0
0.1,480,512,0
0.1,0,0,0
0.1,264,44,0
0.1,9,104,0
0.1,306,184,0
0.1,480,419,0
0.1,480,512,0
0.1,364,338,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,258,35,0
0.1,0,0,0
0.1,293,112,0
0.1,307,288,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,477,481,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,477,496,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,394,384,0
0.1,480,512,0
0.1,465,434,0
0.1,480,512,0
0.1,480,512,0
0.1,480,467,0
0.1,480,457,0
0.1,480,512,0
0.1,408,357,0
0.1,480,501,0
0.1,480,512,0
0.1,480,510,0
0.1,290,112,0
0.1,480,512,0
0.1,480,482,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,431,416,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,451,464,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,431,416,0
0.1,285,96,0
0.1,0,0,0
0.1,480,512,0
0.1,472,481,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,507,0
0.1,473,506,0
0.1,480,512,0
0.1,480,512,0
0.1,445,418,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,478,482,0
0.1,480,512,0
0.1,325,320,0
0.1,480,512,0
0.1,478,496,0
0.1,474,496,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,391,372,0
0.1,479,486,0
0.1,419,400,0
0.1,290,96,0
0.1,0,0,0
0.1,439,432,0
0.1,316,331,0
0.1,113,90,0
0.1,480,512,0
0.1,480,512,0
0.1,29,53,0
0.1,480,512,0
0.1,459,464,0
0.1,0,0,0
0.1,280,77,0
0.1,391,369,0
0.1,480,512,0
0.1,480,502,0
0.1,476,480,0
0.1,480,512,0
0.1,480,497,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,18,30,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,299,124,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,496,0
0.1,480,512,0
0.1,480,512,0
0.1,21,48,0
0.1,284,288,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,258,38,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,258,48,0
0.1,0,0,0
0.1,480,512,0
0.1,388,384,0
0.1,480,512,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,327,320,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,498,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,466,464,0
0.1,226,86,0
0.1,445,422,0
0.1,480,512,0
0.1,311,295,0
0.1,0,0,0
0.1,13,17,0
0.1,480,512,0
0.1,480,512,0
0.1,428,430,0
0.1,0,0,0
0.1,465,464,0
0.1,0,0,0
0.1,255,32,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,437,451,0
0.1,0,0,0
0.1,0,0,0
0.1,374,354,0
0.1,0,0,0
0.1,418,347,0
0.1,0,0,0
0.1,480,512,0
0.1,480,478,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,480,497,0
0.1,0,0,0
0.1,203,112,0
0.1,0,0,0
0.1,478,496,0
0.1,441,434,0
0.1,301,288,0
0.1,11,16,0
0.1,475,471,0
0.1,0,0,0
0.1,323,89,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,499,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
0.1,480,512,0
0.1,337,336,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,480,512,0
0.1,454,449,0
0.1,359,187,0
0.1,0,0,0
0.1,0,0,0
0.1,0,0,0
0.1,480,512,0
0.1,302,288,0
0.1,270,272,0
0.1,0,0,0
0.1,377,368,0
0.1,480,512,0
0.1,460,464,0
0.1,311,304,0
0.1,480,512,0
0.1,4,16,0
0.1,419,154,0
0.1,0,0,0
0.1,178,109,0
0.1,476,496,0
0.1,330,320,0
0.1,0,0,0
0.1,480,512,0
0.1,0,0,0
0.1,480,512,0
