p,power,initial_avg_query_norm,initial_avg_ref_norm,final_avg_query_norm,final_avg_ref_norm
2,1,1.0048366785049438,7.960690021514893,1.0,1.0
2,1,0.8344177007675171,7.960690021514893,1.0,1.0
2,1,0.839139997959137,7.960690021514893,1.0,1.0
2,1,0.9976576566696167,7.960690021514893,1.0,1.0
2,1,0.8688699007034302,7.960690021514893,1.0,1.0
2,1,0.8259121179580688,7.960690021514893,1.0,1.0
2,1,0.903734564781189,7.960690021514893,1.0,1.0
2,1,1.0807726383209229,7.960690021514893,1.0,1.0
2,1,1.0603108406066895,7.960690021514893,1.0,1.0
2,1,0.8871840238571167,7.960690021514893,1.0,1.0
2,1,1.0199174880981445,7.960690021514893,1.0,1.0
2,1,0.939466655254364,7.960690021514893,1.0,1.0
2,1,0.9546685814857483,7.960690021514893,1.0,1.0
2,1,0.8426283597946167,7.960690021514893,1.0,1.0
2,1,1.1235734224319458,7.960690021514893,1.0,1.0
2,1,0.9599048495292664,7.960690021514893,1.0,1.0
2,1,0.9339643716812134,7.960690021514893,1.0,1.0
2,1,0.943320631980896,7.960690021514893,1.0,1.0
2,1,1.0081982612609863,7.960690021514893,1.0,1.0
2,1,0.8572097420692444,7.960690021514893,1.0,1.0
2,1,0.9161429405212402,7.960690021514893,1.0,1.0
2,1,0.9796830415725708,7.960690021514893,1.0,1.0
2,1,0.9848406314849854,7.960690021514893,1.0,1.0
2,1,0.7734897136688232,7.960690021514893,1.0,1.0
2,1,0.9087024927139282,7.960690021514893,1.0,1.0
2,1,0.8445279002189636,7.960690021514893,1.0,1.0
2,1,0.8951032757759094,7.960690021514893,1.0,1.0
2,1,0.9486662149429321,7.960690021514893,1.0,1.0
2,1,1.22594153881073,7.960690021514893,1.0,1.0
2,1,0.8344842195510864,7.960690021514893,1.0,1.0
2,1,0.8393439054489136,7.960690021514893,1.0,1.0
2,1,1.0456337928771973,7.960690021514893,1.0,1.0
2,1,1.0070325136184692,7.960690021514893,1.0,1.0
2,1,1.1328999996185303,7.960690021514893,1.0,1.0
2,1,0.9033242464065552,7.960690021514893,1.0,1.0
2,1,0.7392897009849548,7.960690021514893,1.0,1.0
2,1,1.0347740650177002,7.960690021514893,1.0,1.0
2,1,1.0330543518066406,7.960690021514893,1.0,1.0
2,1,1.0249824523925781,7.960690021514893,1.0,1.0
2,1,0.9231156706809998,7.960690021514893,1.0,1.0
2,1,0.9235638976097107,7.960690021514893,1.0,1.0
2,1,1.1095631122589111,7.960690021514893,1.0,1.0
2,1,0.9148473739624023,7.960690021514893,1.0,1.0
2,1,1.1787223815917969,7.960690021514893,1.0,1.0
2,1,0.867655873298645,7.960690021514893,1.0,1.0
2,1,0.9576783180236816,7.960690021514893,1.0,1.0
2,1,1.0467979907989502,7.960690021514893,1.0,1.0
2,1,0.9918859601020813,7.960690021514893,1.0,1.0
2,1,0.7577944993972778,7.960690021514893,1.0,1.0
2,1,1.0381885766983032,7.960690021514893,1.0,1.0
2,1,1.017185091972351,7.960690021514893,1.0,1.0
2,1,0.859640896320343,7.960690021514893,1.0,1.0
2,1,1.0181063413619995,7.960690021514893,1.0,1.0
2,1,0.9647850394248962,7.960690021514893,1.0,1.0
2,1,0.8904929161071777,7.960690021514893,1.0,1.0
2,1,1.0720453262329102,7.960690021514893,1.0,1.0
2,1,0.8965305089950562,7.960690021514893,1.0,1.0
2,1,0.8815910816192627,7.960690021514893,1.0,1.0
2,1,0.9519715309143066,7.960690021514893,1.0,1.0
2,1,1.0243862867355347,7.960690021514893,1.0,1.0
2,1,0.9727897644042969,7.960690021514893,1.0,1.0
2,1,1.1659111976623535,7.960690021514893,1.0,1.0
2,1,0.8446510434150696,7.960690021514893,1.0,1.0
2,1,0.7655295133590698,7.960690021514893,1.0,1.0
2,1,1.059769868850708,7.960690021514893,1.0,1.0
2,1,1.1305692195892334,7.960690021514893,1.0,1.0
2,1,0.8935813903808594,7.960690021514893,1.0,1.0
2,1,0.9943729043006897,7.960690021514893,1.0,1.0
2,1,0.9244412779808044,7.960690021514893,1.0,1.0
2,1,0.9010632634162903,7.960690021514893,1.0,1.0
2,1,1.158994197845459,7.960690021514893,1.0,1.0
2,1,0.9659630060195923,7.960690021514893,1.0,1.0
2,1,0.8679532408714294,7.960690021514893,1.0,1.0
2,1,1.1610254049301147,7.960690021514893,1.0,1.0
2,1,0.7642515897750854,7.960690021514893,1.0,1.0
2,1,1.0477023124694824,7.960690021514893,1.0,1.0
2,1,1.0553512573242188,7.960690021514893,1.0,1.0
2,1,0.9701192378997803,7.960690021514893,1.0,1.0
2,1,0.9883482456207275,7.960690021514893,1.0,1.0
2,1,0.873324453830719,7.960690021514893,1.0,1.0
2,1,0.920345664024353,7.960690021514893,1.0,1.0
2,1,0.9890756607055664,7.960690021514893,1.0,1.0
2,1,1.0984325408935547,7.960690021514893,1.0,1.0
2,1,0.993488073348999,7.960690021514893,1.0,1.0
2,1,0.8909555077552795,7.960690021514893,1.0,1.0
2,1,1.1838772296905518,7.960690021514893,1.0,1.0
2,1,0.7545437812805176,7.960690021514893,1.0,1.0
2,1,1.114642858505249,7.960690021514893,1.0,1.0
2,1,1.0280191898345947,7.960690021514893,1.0,1.0
2,1,0.7562956809997559,7.960690021514893,1.0,1.0
2,1,1.0076172351837158,7.960690021514893,1.0,1.0
2,1,0.8552846312522888,7.960690021514893,1.0,1.0
2,1,1.158553957939148,7.960690021514893,1.0,1.0
2,1,1.1438766717910767,7.960690021514893,1.0,1.0
2,1,0.9165213704109192,7.960690021514893,1.0,1.0
2,1,0.9500025510787964,7.960690021514893,1.0,1.0
2,1,0.953810453414917,7.960690021514893,1.0,1.0
2,1,0.9324895143508911,7.960690021514893,1.0,1.0
2,1,0.9909220933914185,7.960690021514893,1.0,1.0
2,1,0.8921328783035278,7.960690021514893,1.0,1.0
2,1,0.989980161190033,7.960690021514893,1.0,1.0
2,1,0.9470677971839905,7.960690021514893,1.0,1.0
2,1,1.066016674041748,7.960690021514893,1.0,1.0
2,1,0.9201220273971558,7.960690021514893,1.0,1.0
2,1,0.9122923016548157,7.960690021514893,1.0,1.0
2,1,1.135047435760498,7.960690021514893,1.0,1.0
2,1,1.0973715782165527,7.960690021514893,1.0,1.0
2,1,1.0112744569778442,7.960690021514893,1.0,1.0
2,1,0.902871310710907,7.960690021514893,1.0,1.0
2,1,0.8185626268386841,7.960690021514893,1.0,1.0
2,1,0.9776281118392944,7.960690021514893,1.0,1.0
2,1,0.991349995136261,7.960690021514893,1.0,1.0
2,1,0.94109046459198,7.960690021514893,1.0,1.0
2,1,1.0809922218322754,7.960690021514893,1.0,1.0
2,1,0.8988872766494751,7.960690021514893,1.0,1.0
2,1,0.8854389786720276,7.960690021514893,1.0,1.0
2,1,0.8992432355880737,7.960690021514893,1.0,1.0
2,1,0.977834939956665,7.960690021514893,1.0,1.0
2,1,0.9163702726364136,7.960690021514893,1.0,1.0
2,1,1.03509521484375,7.960690021514893,1.0,1.0
2,1,0.8721005916595459,7.960690021514893,1.0,1.0
2,1,0.8804222345352173,7.960690021514893,1.0,1.0
2,1,0.8033454418182373,7.960690021514893,1.0,1.0
2,1,1.14626145362854,7.960690021514893,1.0,1.0
2,1,0.9323704242706299,7.960690021514893,1.0,1.0
2,1,1.079444169998169,7.960690021514893,1.0,1.0
2,1,0.7616449594497681,7.960690021514893,1.0,1.0
2,1,1.0091081857681274,7.960690021514893,1.0,1.0
2,1,0.7276947498321533,7.960690021514893,1.0,1.0
2,1,0.9874511957168579,7.960690021514893,1.0,1.0
2,1,0.9626150131225586,7.960690021514893,1.0,1.0
2,1,0.8499151468276978,7.960690021514893,1.0,1.0
2,1,0.914901852607727,7.960690021514893,1.0,1.0
2,1,0.7595329284667969,7.960690021514893,1.0,1.0
2,1,1.0585887432098389,7.960690021514893,1.0,1.0
2,1,0.9662320613861084,7.960690021514893,1.0,1.0
2,1,0.9116562008857727,7.960690021514893,1.0,1.0
2,1,0.8915107250213623,7.960690021514893,1.0,1.0
2,1,0.9814481139183044,7.960690021514893,1.0,1.0
2,1,1.1098964214324951,7.960690021514893,1.0,1.0
2,1,1.0872101783752441,7.960690021514893,1.0,1.0
2,1,0.9246504902839661,7.960690021514893,1.0,1.0
2,1,0.9783979654312134,7.960690021514893,1.0,1.0
2,1,0.8281142711639404,7.960690021514893,1.0,1.0
2,1,0.7594111561775208,7.960690021514893,1.0,1.0
2,1,1.0193617343902588,7.960690021514893,1.0,1.0
2,1,1.0652559995651245,7.960690021514893,1.0,1.0
2,1,0.8151499032974243,7.960690021514893,1.0,1.0
2,1,0.8307706117630005,7.960690021514893,1.0,1.0
2,1,0.8312559723854065,7.960690021514893,1.0,1.0
2,1,0.8822876214981079,7.960690021514893,1.0,1.0
2,1,0.7814019918441772,7.960690021514893,1.0,1.0
2,1,0.7830685377120972,7.960690021514893,1.0,1.0
2,1,1.2143630981445312,7.960690021514893,1.0,1.0
2,1,0.9314128160476685,7.960690021514893,1.0,1.0
2,1,0.9075775742530823,7.960690021514893,1.0,1.0
2,1,0.9741998314857483,7.960690021514893,1.0,1.0
2,1,1.0314456224441528,7.960690021514893,1.0,1.0
2,1,0.7890348434448242,7.960690021514893,1.0,1.0
2,1,1.1998629570007324,7.960690021514893,1.0,1.0
2,1,0.8872274160385132,7.960690021514893,1.0,1.0
2,1,0.8477320075035095,7.960690021514893,1.0,1.0
2,1,0.8096475601196289,7.960690021514893,1.0,1.0
2,1,0.9295203685760498,7.960690021514893,1.0,1.0
2,1,1.0993133783340454,7.960690021514893,1.0,1.0
2,1,0.8816983699798584,7.960690021514893,1.0,1.0
2,1,0.8585695028305054,7.960690021514893,1.0,1.0
2,1,1.040494680404663,7.960690021514893,1.0,1.0
2,1,0.9826331734657288,7.960690021514893,1.0,1.0
2,1,1.161354660987854,7.960690021514893,1.0,1.0
2,1,0.9063478708267212,7.960690021514893,1.0,1.0
2,1,0.8543240427970886,7.960690021514893,1.0,1.0
2,1,0.8353220224380493,7.960690021514893,1.0,1.0
2,1,0.9323520660400391,7.960690021514893,1.0,1.0
2,1,0.8358948230743408,7.960690021514893,1.0,1.0
2,1,1.0736424922943115,7.960690021514893,1.0,1.0
2,1,0.9880675077438354,7.960690021514893,1.0,1.0
2,1,0.9751417636871338,7.960690021514893,1.0,1.0
2,1,0.9698717594146729,7.960690021514893,1.0,1.0
2,1,0.897823691368103,7.960690021514893,1.0,1.0
2,1,0.8322800397872925,7.960690021514893,1.0,1.0
2,1,0.8765217661857605,7.960690021514893,1.0,1.0
2,1,0.8520153760910034,7.960690021514893,1.0,1.0
2,1,0.7731986045837402,7.960690021514893,1.0,1.0
2,1,0.8499337434768677,7.960690021514893,1.0,1.0
2,1,0.9224599599838257,7.960690021514893,1.0,1.0
2,1,0.9967286586761475,7.960690021514893,1.0,1.0
2,1,0.9192137718200684,7.960690021514893,1.0,1.0
2,1,0.7630954384803772,7.960690021514893,1.0,1.0
2,1,1.0601115226745605,7.960690021514893,1.0,1.0
2,1,0.9455870985984802,7.960690021514893,1.0,1.0
2,1,0.9263962507247925,7.960690021514893,1.0,1.0
2,1,0.9079458713531494,7.960690021514893,1.0,1.0
2,1,0.9426398277282715,7.960690021514893,1.0,1.0
2,1,1.2068006992340088,7.960690021514893,1.0,1.0
2,1,0.8850846290588379,7.960690021514893,1.0,1.0
2,1,0.9191713333129883,7.960690021514893,1.0,1.0
2,1,1.1983487606048584,7.960690021514893,1.0,1.0
2,1,0.825468897819519,7.960690021514893,1.0,1.0
2,1,0.9463125467300415,7.960690021514893,1.0,1.0
2,1,1.1456379890441895,7.960690021514893,1.0,1.0
2,1,0.9121308922767639,7.960690021514893,1.0,1.0
2,1,0.8721708655357361,7.960690021514893,1.0,1.0
2,1,0.8607628345489502,7.960690021514893,1.0,1.0
2,1,1.123029351234436,7.960690021514893,1.0,1.0
2,1,0.8457544445991516,7.960690021514893,1.0,1.0
2,1,0.967491626739502,7.960690021514893,1.0,1.0
2,1,1.0559539794921875,7.960690021514893,1.0,1.0
2,1,0.8887368440628052,7.960690021514893,1.0,1.0
2,1,1.1132700443267822,7.960690021514893,1.0,1.0
2,1,0.8950086236000061,7.960690021514893,1.0,1.0
2,1,0.9769954085350037,7.960690021514893,1.0,1.0
2,1,0.8787723183631897,7.960690021514893,1.0,1.0
2,1,1.0998591184616089,7.960690021514893,1.0,1.0
2,1,1.036348581314087,7.960690021514893,1.0,1.0
2,1,0.907321572303772,7.960690021514893,1.0,1.0
2,1,0.8681364059448242,7.960690021514893,1.0,1.0
2,1,0.9882973432540894,7.960690021514893,1.0,1.0
2,1,0.9677725434303284,7.960690021514893,1.0,1.0
2,1,0.9092442989349365,7.960690021514893,1.0,1.0
2,1,0.9430528283119202,7.960690021514893,1.0,1.0
2,1,0.8846412897109985,7.960690021514893,1.0,1.0
2,1,1.0166124105453491,7.960690021514893,1.0,1.0
2,1,0.9041250944137573,7.960690021514893,1.0,1.0
2,1,0.9024291634559631,7.960690021514893,1.0,1.0
2,1,0.8812341690063477,7.960690021514893,1.0,1.0
2,1,0.7667515277862549,7.960690021514893,1.0,1.0
2,1,1.0891730785369873,7.960690021514893,1.0,1.0
2,1,0.911207377910614,7.960690021514893,1.0,1.0
2,1,0.8007816076278687,7.960690021514893,1.0,1.0
2,1,1.215087890625,7.960690021514893,1.0,1.0
2,1,1.0906624794006348,7.960690021514893,1.0,1.0
2,1,0.949535608291626,7.960690021514893,1.0,1.0
2,1,0.8281322717666626,7.960690021514893,1.0,1.0
2,1,0.8902344703674316,7.960690021514893,1.0,1.0
2,1,0.9347649216651917,7.960690021514893,1.0,1.0
2,1,0.976524829864502,7.960690021514893,1.0,1.0
2,1,1.0701556205749512,7.960690021514893,1.0,1.0
2,1,0.7856591939926147,7.960690021514893,1.0,1.0
2,1,1.0028711557388306,7.960690021514893,1.0,1.0
2,1,0.9669203758239746,7.960690021514893,1.0,1.0
2,1,0.9095720052719116,7.960690021514893,1.0,1.0
2,1,0.9271130561828613,7.960690021514893,1.0,1.0
2,1,0.9050071239471436,7.960690021514893,1.0,1.0
2,1,0.8103141784667969,7.960690021514893,1.0,1.0
2,1,0.8854447603225708,7.960690021514893,1.0,1.0
2,1,1.1218841075897217,7.960690021514893,1.0,1.0
2,1,0.9204986095428467,7.960690021514893,1.0,1.0
2,1,0.6820275783538818,7.960690021514893,1.0,1.0
2,1,1.0136010646820068,7.960690021514893,1.0,1.0
2,1,0.9623590111732483,7.960690021514893,1.0,1.0
2,1,0.8157926797866821,7.960690021514893,1.0,1.0
2,1,0.8909404277801514,7.960690021514893,1.0,1.0
2,1,0.8536481857299805,7.960690021514893,1.0,1.0
2,1,1.0323822498321533,7.960690021514893,1.0,1.0
2,1,0.9747996926307678,7.960690021514893,1.0,1.0
2,1,1.0302369594573975,7.960690021514893,1.0,1.0
2,1,0.8797120451927185,7.960690021514893,1.0,1.0
2,1,0.8424181938171387,7.960690021514893,1.0,1.0
2,1,0.8086121082305908,7.960690021514893,1.0,1.0
2,1,1.0275167226791382,7.960690021514893,1.0,1.0
2,1,0.8685204982757568,7.960690021514893,1.0,1.0
2,1,0.9537726044654846,7.960690021514893,1.0,1.0
2,1,0.9318039417266846,7.960690021514893,1.0,1.0
2,1,0.963396430015564,7.960690021514893,1.0,1.0
2,1,0.9232251644134521,7.960690021514893,1.0,1.0
2,1,0.9499436616897583,7.960690021514893,1.0,1.0
2,1,0.9268893599510193,7.960690021514893,1.0,1.0
2,1,0.6947519183158875,7.960690021514893,1.0,1.0
2,1,1.1176338195800781,7.960690021514893,1.0,1.0
2,1,0.9152874946594238,7.960690021514893,1.0,1.0
2,1,0.9360418319702148,7.960690021514893,1.0,1.0
2,1,0.9120446443557739,7.960690021514893,1.0,1.0
2,1,0.8871215581893921,7.960690021514893,1.0,1.0
2,1,0.8391779661178589,7.960690021514893,1.0,1.0
2,1,0.9548571705818176,7.960690021514893,1.0,1.0
2,1,0.9801682829856873,7.960690021514893,1.0,1.0
2,1,0.7725974321365356,7.960690021514893,1.0,1.0
2,1,1.1088312864303589,7.960690021514893,1.0,1.0
2,1,0.9433096647262573,7.960690021514893,1.0,1.0
2,1,0.9767979383468628,7.960690021514893,1.0,1.0
2,1,1.0156865119934082,7.960690021514893,1.0,1.0
2,1,0.7999838590621948,7.960690021514893,1.0,1.0
2,1,0.9626508951187134,7.960690021514893,1.0,1.0
2,1,1.0874383449554443,7.960690021514893,1.0,1.0
2,1,1.0196293592453003,7.960690021514893,1.0,1.0
2,1,0.9427885413169861,7.960690021514893,1.0,1.0
2,1,0.8650577068328857,7.960690021514893,1.0,1.0
2,1,0.8392504453659058,7.960690021514893,1.0,1.0
2,1,0.8604684472084045,7.960690021514893,1.0,1.0
2,1,1.1145411729812622,7.960690021514893,1.0,1.0
2,1,1.0739800930023193,7.960690021514893,1.0,1.0
2,1,0.9548775553703308,7.960690021514893,1.0,1.0
2,1,0.8358116745948792,7.960690021514893,1.0,1.0
2,1,0.8239439725875854,7.960690021514893,1.0,1.0
2,1,0.8848381042480469,7.960690021514893,1.0,1.0
2,1,0.9497724771499634,7.960690021514893,1.0,1.0
2,1,1.0453605651855469,7.960690021514893,1.0,1.0
2,1,0.9437769651412964,7.960690021514893,1.0,1.0
2,1,0.9122271537780762,7.960690021514893,1.0,1.0
2,1,0.9387014508247375,7.960690021514893,1.0,1.0
2,1,0.8443005681037903,7.960690021514893,1.0,1.0
2,1,1.2673925161361694,7.960690021514893,1.0,1.0
2,1,0.8027195930480957,7.960690021514893,1.0,1.0
2,1,0.8062148094177246,7.960690021514893,1.0,1.0
2,1,0.975239634513855,7.960690021514893,1.0,1.0
2,1,1.1227772235870361,7.960690021514893,1.0,1.0
2,1,0.9054684638977051,7.960690021514893,1.0,1.0
2,1,0.8638496994972229,7.960690021514893,1.0,1.0
2,1,1.1163960695266724,7.960690021514893,1.0,1.0
2,1,0.8116633892059326,7.960690021514893,1.0,1.0
2,1,0.9113981127738953,7.960690021514893,1.0,1.0
2,1,0.8217198252677917,7.960690021514893,1.0,1.0
2,1,0.8624204397201538,7.960690021514893,1.0,1.0
2,1,1.0043132305145264,7.960690021514893,1.0,1.0
2,1,0.9074264168739319,7.960690021514893,1.0,1.0
2,1,0.8893740177154541,7.960690021514893,1.0,1.0
2,1,1.048633098602295,7.960690021514893,1.0,1.0
2,1,0.9392651319503784,7.960690021514893,1.0,1.0
2,1,0.7845746278762817,7.960690021514893,1.0,1.0
2,1,1.1101675033569336,7.960690021514893,1.0,1.0
2,1,0.9648826718330383,7.960690021514893,1.0,1.0
2,1,0.8312689661979675,7.960690021514893,1.0,1.0
2,1,0.9484015107154846,7.960690021514893,1.0,1.0
2,1,1.059828758239746,7.960690021514893,1.0,1.0
2,1,0.8555684089660645,7.960690021514893,1.0,1.0
2,1,0.9467339515686035,7.960690021514893,1.0,1.0
2,1,0.9940990805625916,7.960690021514893,1.0,1.0
2,1,0.8998298645019531,7.960690021514893,1.0,1.0
2,1,0.854781985282898,7.960690021514893,1.0,1.0
2,1,1.116919994354248,7.960690021514893,1.0,1.0
2,1,1.0487918853759766,7.960690021514893,1.0,1.0
2,1,0.8311297297477722,7.960690021514893,1.0,1.0
2,1,1.0997341871261597,7.960690021514893,1.0,1.0
2,1,1.0654571056365967,7.960690021514893,1.0,1.0
2,1,0.8502192497253418,7.960690021514893,1.0,1.0
2,1,0.9896805286407471,7.960690021514893,1.0,1.0
2,1,1.1532046794891357,7.960690021514893,1.0,1.0
2,1,0.963882327079773,7.960690021514893,1.0,1.0
2,1,0.8579492568969727,7.960690021514893,1.0,1.0
2,1,0.7962446808815002,7.960690021514893,1.0,1.0
2,1,0.9509844183921814,7.960690021514893,1.0,1.0
2,1,1.160804033279419,7.960690021514893,1.0,1.0
2,1,0.9289522767066956,7.960690021514893,1.0,1.0
2,1,1.1271103620529175,7.960690021514893,1.0,1.0
2,1,0.9626489281654358,7.960690021514893,1.0,1.0
2,1,0.7492387890815735,7.960690021514893,1.0,1.0
2,1,0.8575916290283203,7.960690021514893,1.0,1.0
2,1,1.056469440460205,7.960690021514893,1.0,1.0
2,1,0.8446059226989746,7.960690021514893,1.0,1.0
2,1,0.9408506751060486,7.960690021514893,1.0,1.0
2,1,0.9170107245445251,7.960690021514893,1.0,1.0
2,1,0.9169466495513916,7.960690021514893,1.0,1.0
2,1,1.046041488647461,7.960690021514893,1.0,1.0
2,1,0.8105670213699341,7.960690021514893,1.0,1.0
2,1,0.8917224407196045,7.960690021514893,1.0,1.0
2,1,1.0126980543136597,7.960690021514893,1.0,1.0
2,1,1.0485601425170898,7.960690021514893,1.0,1.0
2,1,1.0276594161987305,7.960690021514893,1.0,1.0
2,1,1.0688780546188354,7.960690021514893,1.0,1.0
2,1,0.800625741481781,7.960690021514893,1.0,1.0
2,1,0.9834681749343872,7.960690021514893,1.0,1.0
2,1,0.7675772905349731,7.960690021514893,1.0,1.0
2,1,0.91858971118927,7.960690021514893,1.0,1.0
2,1,0.9378200173377991,7.960690021514893,1.0,1.0
2,1,0.944456160068512,7.960690021514893,1.0,1.0
2,1,0.9756612777709961,7.960690021514893,1.0,1.0
2,1,0.9659329652786255,7.960690021514893,1.0,1.0
2,1,0.7732570767402649,7.960690021514893,1.0,1.0
2,1,0.9591333866119385,7.960690021514893,1.0,1.0
2,1,0.8665722608566284,7.960690021514893,1.0,1.0
2,1,0.6712690591812134,7.960690021514893,1.0,1.0
2,1,0.8498896360397339,7.960690021514893,1.0,1.0
2,1,0.9644240736961365,7.960690021514893,1.0,1.0
2,1,1.110020399093628,7.960690021514893,1.0,1.0
2,1,1.0195083618164062,7.960690021514893,1.0,1.0
2,1,0.8697713613510132,7.960690021514893,1.0,1.0
2,1,0.7847428321838379,7.960690021514893,1.0,1.0
2,1,1.0606460571289062,7.960690021514893,1.0,1.0
2,1,0.9574999213218689,7.960690021514893,1.0,1.0
2,1,0.9478323459625244,7.960690021514893,1.0,1.0
2,1,0.900048017501831,7.960690021514893,1.0,1.0
2,1,0.9530413746833801,7.960690021514893,1.0,1.0
2,1,0.8282971382141113,7.960690021514893,1.0,1.0
2,1,1.0309311151504517,7.960690021514893,1.0,1.0
2,1,1.180450201034546,7.960690021514893,1.0,1.0
2,1,0.9628263711929321,7.960690021514893,1.0,1.0
2,1,0.9058852195739746,7.960690021514893,1.0,1.0
2,1,0.8442763090133667,7.960690021514893,1.0,1.0
2,1,0.8332854509353638,7.960690021514893,1.0,1.0
2,1,0.9779741764068604,7.960690021514893,1.0,1.0
2,1,1.0344328880310059,7.960690021514893,1.0,1.0
2,1,0.9623074531555176,7.960690021514893,1.0,1.0
2,1,1.0424896478652954,7.960690021514893,1.0,1.0
2,1,1.036791443824768,7.960690021514893,1.0,1.0
2,1,0.7598332166671753,7.960690021514893,1.0,1.0
2,1,0.8759244084358215,7.960690021514893,1.0,1.0
2,1,1.0933500528335571,7.960690021514893,1.0,1.0
2,1,0.8566982746124268,7.960690021514893,1.0,1.0
2,1,0.8439550399780273,7.960690021514893,1.0,1.0
2,1,0.8079686164855957,7.960690021514893,1.0,1.0
2,1,0.9121337532997131,7.960690021514893,1.0,1.0
2,1,1.031675100326538,7.960690021514893,1.0,1.0
2,1,0.9071799516677856,7.960690021514893,1.0,1.0
2,1,1.0356545448303223,7.960690021514893,1.0,1.0
2,1,0.9667991399765015,7.960690021514893,1.0,1.0
2,1,0.9398329257965088,7.960690021514893,1.0,1.0
2,1,0.8467185497283936,7.960690021514893,1.0,1.0
2,1,1.107581377029419,7.960690021514893,1.0,1.0
2,1,0.8960431814193726,7.960690021514893,1.0,1.0
2,1,0.8660968542098999,7.960690021514893,1.0,1.0
2,1,0.9396539926528931,7.960690021514893,1.0,1.0
2,1,1.078991413116455,7.960690021514893,1.0,1.0
2,1,0.9155040979385376,7.960690021514893,1.0,1.0
2,1,0.9084351062774658,7.960690021514893,1.0,1.0
2,1,0.9762779474258423,7.960690021514893,1.0,1.0
2,1,0.9333987832069397,7.960690021514893,1.0,1.0
2,1,1.0158048868179321,7.960690021514893,1.0,1.0
2,1,0.9335880875587463,7.960690021514893,1.0,1.0
2,1,0.9629116654396057,7.960690021514893,1.0,1.0
2,1,0.8616253137588501,7.960690021514893,1.0,1.0
2,1,1.0162482261657715,7.960690021514893,1.0,1.0
2,1,1.0446217060089111,7.960690021514893,1.0,1.0
2,1,0.9316329956054688,7.960690021514893,1.0,1.0
2,1,1.0564864873886108,7.960690021514893,1.0,1.0
2,1,0.9725903868675232,7.960690021514893,1.0,1.0
2,1,0.8143927454948425,7.960690021514893,1.0,1.0
2,1,1.2703330516815186,7.960690021514893,1.0,1.0
2,1,0.8201146125793457,7.960690021514893,1.0,1.0
2,1,0.9911385774612427,7.960690021514893,1.0,1.0
2,1,0.7689101696014404,7.960690021514893,1.0,1.0
2,1,0.9060750007629395,7.960690021514893,1.0,1.0
2,1,1.0096070766448975,7.960690021514893,1.0,1.0
2,1,1.0869663953781128,7.960690021514893,1.0,1.0
2,1,0.8864966630935669,7.960690021514893,1.0,1.0
2,1,0.7909349799156189,7.960690021514893,1.0,1.0
2,1,0.9452457427978516,7.960690021514893,1.0,1.0
2,1,1.2159850597381592,7.960690021514893,1.0,1.0
2,1,1.006924033164978,7.960690021514893,1.0,1.0
2,1,0.9727535247802734,7.960690021514893,1.0,1.0
2,1,0.8492569923400879,7.960690021514893,1.0,1.0
2,1,0.9101069569587708,7.960690021514893,1.0,1.0
2,1,1.0213900804519653,7.960690021514893,1.0,1.0
2,1,0.8336410522460938,7.960690021514893,1.0,1.0
2,1,1.0450236797332764,7.960690021514893,1.0,1.0
2,1,1.3474037647247314,7.960690021514893,1.0,1.0
2,1,0.8467409610748291,7.960690021514893,1.0,1.0
2,1,0.9296194314956665,7.960690021514893,1.0,1.0
2,1,0.7802627682685852,7.960690021514893,1.0,1.0
2,1,0.7965246438980103,7.960690021514893,1.0,1.0
2,1,0.8144668936729431,7.960690021514893,1.0,1.0
2,1,1.2590104341506958,7.960690021514893,1.0,1.0
2,1,0.8335011601448059,7.960690021514893,1.0,1.0
2,1,1.0645027160644531,7.960690021514893,1.0,1.0
2,1,0.9612395763397217,7.960690021514893,1.0,1.0
2,1,1.0161750316619873,7.960690021514893,1.0,1.0
2,1,0.9954640865325928,7.960690021514893,1.0,1.0
2,1,0.8761210441589355,7.960690021514893,1.0,1.0
2,1,0.9288493394851685,7.960690021514893,1.0,1.0
2,1,0.8166019916534424,7.960690021514893,1.0,1.0
2,1,0.8647465705871582,7.960690021514893,1.0,1.0
2,1,0.990613579750061,7.960690021514893,1.0,1.0
2,1,1.1053733825683594,7.960690021514893,1.0,1.0
2,1,0.9787834882736206,7.960690021514893,1.0,1.0
2,1,0.8622726202011108,7.960690021514893,1.0,1.0
2,1,1.139219045639038,7.960690021514893,1.0,1.0
2,1,0.7898132801055908,7.960690021514893,1.0,1.0
2,1,0.8444104194641113,7.960690021514893,1.0,1.0
2,1,0.9269891977310181,7.960690021514893,1.0,1.0
2,1,1.2110530138015747,7.960690021514893,1.0,1.0
2,1,1.0808857679367065,7.960690021514893,1.0,1.0
2,1,0.8887003660202026,7.960690021514893,1.0,1.0
2,1,0.8250861167907715,7.960690021514893,1.0,1.0
2,1,1.0387052297592163,7.960690021514893,1.0,1.0
2,1,0.844569981098175,7.960690021514893,1.0,1.0
2,1,0.8884146213531494,7.960690021514893,1.0,1.0
2,1,0.7975366115570068,7.960690021514893,1.0,1.0
2,1,1.334090232849121,7.960690021514893,1.0,1.0
2,1,0.9886484742164612,7.960690021514893,1.0,1.0
2,1,0.8765233755111694,7.960690021514893,1.0,1.0
2,1,0.9906845092773438,7.960690021514893,1.0,1.0
2,1,0.8001887202262878,7.960690021514893,1.0,1.0
2,1,1.0184129476547241,7.960690021514893,1.0,1.0
